genre,author,name,content,clean_content,cut_content
2,卞之琳,奈 何,"“我看见你乱转过了几十圈空磨，看见你尘封座上的菩萨也做过，叫床铺把你的半段身体托住也好久了，现在你要干什么呢？”“真的，我要干什么呢？“你该知道吧，我先是在街路边，不知怎的，回到了更加清冷的庭院,又到了屋子里，重新挨近了墙跟前,你替我想想看，我哪儿去好呢？”“真的，你哪儿去好呢？”",,
2,卞之琳,寒 夜,一炉火。一屋灯光。老陈捧着个茶杯，对面坐的是老张。老张衔着个烟卷。老陈喝完了热水。他们（眼皮已半掩）看着青烟飘荡的消着，又（像带着醉）看着煤块黄亮的烧着，他们是昏昏沉沉的，像已半睡……哪来的一句钟声？又一下，再来一下……什么，有人在院内跑着：“下雪了，真大！”,,
2,卞之琳,投,"独自在山坡上,小孩儿，我见你一边走一边唱，都厌了，随地捡一块小石头向山谷一投。说不定有人，小孩儿，曾把你（也不爱也不憎）好玩的捡起，像一块小石头，向尘世一投。",,
2,卞之琳,群 鸦,"啊，冷北风里的群鸦，哪儿去，哪儿去，哪儿是你们的老家？啊，桥北风里的群鸦落叶似的盘旋，要降下了又不降下。啊，冷北风里的群鸦,活该！你们领着惨淡的冬天来干吗？啊，冷北风里的群鸦,也罢，给我衔去，衔去我扔掉的残花！啊，冷北风里的群鸦飘远了，一点点消失在苍茫的天涯。",,
2,卞之琳,记 录,现在又到了灯亮的时候，我喝了一口街上的朦胧，倒像清醒了，伸一个懒腰，挣脱了多么沉重的白日梦。从远处送来了一声“晚报！”我吃了一惊，移乱了脚步，丢开了一片皱折的白纸：去吧，我这个一天的记录！,,
2,卞之琳,远 行,"如果乘一线骆驼的波纹涌上了沉睡的大漠，听一串又轻又小的铃声穿进了黄昏的寂寞，我们便随地搭起了篷帐,让辛苦酿成了酣眠，又酸又甜，浓浓的一大缸,把我们浑身都浸遍：不用管能不能梦见绿洲，反正是我们已烂醉；一阵飓风抱沙石来偷偷把我们埋了也干脆。",,
2,卞之琳,酸梅汤,"可不是？你这几杯酸梅汤只怕没有人要喝了，我想，你得带回家去，到明天下午再来吧；不过一年到底过了半了，快又是就在这儿街边上，摆些柿，摆些花生的时候了。哦，今年这儿的柿子，一颗颗想必还是那么红，那么肿，花生就和去年的总是同一样黄瘪，一样瘦。我问你，（老头儿，倒像生谁的气，怎么你老不作声？）你说，有什么不同吗？哈，不错，只有你头上倒是在变，一年比一年白了。……你看，树叶掉在你杯里了。――哈哈,老李，你也醒了。树荫下睡睡觉可真有趣；你再睡半天，保你有树叶作被。――哪儿去，先生，要车不要？不理我，谁也不理我！好，走吧。……这儿倒有一大枚，喝掉它！得，老头儿，来一杯。今年再喝一杯酸梅汤，最后一杯了。……啊哟，好凉！",,
2,孙大雨,一支芦笛,自从我有了这一支芦笛，总是坐守着黄昏看天明，又望得西天乌乌的发黑；从来我不曾吹弄过一声，我生怕人天各界要心惊。我只须轻轻地吹上一声，文凤，苍鹰，与负天的鹏鸟，山中海上不经见的奇禽，经不起这一声青芦号召，都会飞舞着纷纷的来朝。要是我随口吹上了两声，不知要吹出几多的懊恼，几多骇人的失望与欢欣；萧霜的白发会回复年少，少年人顿时变成了衰老。我假如放胆吹得第三声，就有阵阵的天风高缅藐，吹落那一天的日月星辰，吹得长虹四窜兮仙山倒，弥陀拍手兮麻姑哈哈笑。自从我有了这一支芦笛，总是坐守着黄昏看天明，又望得西天乌乌的发黑；从来我不敢吹弄过一声，我生怕人天各界要惊心。,,
2,孙大雨,回 答,"你问我对她有多少爱，我不知怎样回答。爱情是活命的米粮,不幸这人间缺少了一种衡量；它也是生命的经纬；可是谁是造物自己，能把它析了缕，分成丝,再用天上的尺寸量它底短长？不过少年人有个共同的信仰，都信假使没有它，大家不如死。我对她的爱，可以比作一片海：零碎的殷勤好比银白的浮泯，再没有人能把它们计数得清；这海没大小，轻重，也没有边界,----她不爱我，浪头刀削一般的陡，爱我时，太阳照着万顷的晴明。",,
2,孙大雨,招魂,"你去了，你去了，志摩,一天的浓雾掩护着你向那边，月明和星子中间，一去不再来的莽莽的长途。没有，没有去？我见你在风前水里撤着淡淡的朝阳，跨着浮云的车辆，倏然的显现又倏然的隐避。快回来。百万颗灿烂点着那深蓝；那去处暗得可怕，那儿的冷风太大，一片沉死的静默，你过得惯？",,
2,孙大雨,海上歌,我要到海上去，哈哈！我要看海上的破黎。破黎张着一顶嫩青蓬；太阳出在蓬东，月亮落在蓬西，点点滴滴的大星儿渐渐消翳。我要到海上去，哈哈！我要看海上的风波。浪头好比千万座高山；大山是一声喊，小山是一阵歌，山坳里不时浮出几只海天鹉。我要到海上去，哈哈！我要游水底的宫廷。龙皇生满一身的毛发，鲨鱼披着银甲，星鱼衔着银灯，响螺同海蚌在石窟底下吹笙。我要到海上去，哈哈！我要会海上的神仙。神仙不知道住在何方，好像是在海上；好像是在天边，――我寻了许久寻到虚无缥缈间。,,
2,孙大雨,爱,往常的天幕是顶无忧的华盖；往常的大地永远任意地平张；往常时摩天的山岭在我身旁峙立，长河在奔腾，大海在澎湃；往常时天上描着新灵的云影；风暴同惊雷快活得像要疯狂；还有青田连白水，古木和平荒，一片清明，一片无边沿的晴霭：可是如今，日夜是一样地运行，星辰底运转并未曾丝毫变换，早晨带了希望来，落日底余辉留下这沉思，一切都照旧地欢欣；为何这世界又平添一层灿烂？因为我掌中握着生命底权威！,,
2,孙大雨,纽约城,纽约城纽约城纽约城白天在阳光里垒一层又一层入夜来点得千千万万盏灯无数的车轮无数的车轮卷过石青的大道早一阵晚一阵那地道里那高架上的不是潮声打雷却没有这般律吕这般匀整不论晴天雨天清早黄昏永远是无休无止地进行有千斤的大铁锥令出如神有锁天的巨链有银铛的铁棍辘铲盘着辘铲马达赶着引擎电火在铜器上没命的飞一飞一飞奔有时候魔鬼要卖弄他险恶的灵魂在那塔尖上挂起青青的烟雾一层,,
2,孙大雨,老话,"从我披了一袭青云，凭靠在渺茫间，头戴一顶光华的轩冕，四下里拜伏着千峰默默的层峦，不知经过了多少年，你们这下界才开始在我底脚下盘旋往来,――自从那时候，我便在这地角天边，蘸着日夜的颓波,襟角当花笺，起草造化底典坟，生命底记载，（登记你们万众人童年底破晓，少壮底有为，直到成功而歌舞；也登记失望怎样推出了阴云，痛苦便下一阵秋霖来嘲弄:）到今朝其余的记载都已经逐渐模糊，只剩星斗满天还记着恋爱的光明。",,
2,孙大雨,自己的写照,"森严的秩序，紊乱的浮嚣。今天一早起街顶上的云色呈着鸽桃灰，满街人脸上有一抹不可思议的深蓝。我说你这个大都会呵，大都会！（太阳在云堆里往复地爬，那是进了个不漏光的大袋，）你起了这无数巨石压巨石，又寂寞又骇人的建筑底重山，外山围绕着内山，外山外再圈上一层连天的屏障；――我说你这个丛山似的大都会呵!两山间，三山间，千山万山间，你不准那川流不息的轮轴们去休劳，也不让它们去睡，一清早，就有百万个树胶轮子碾压着笔直的市街，晚上满耳朵雄浑的隧道车咬紧了铁轨通宵歌唱：――元气浩浩的大都会呵！你镇静和你要镇也镇不住的骚扰，正和我胸肺间志愿底庄严和情感底莽苍一般模样。要说痛苦，我是全纽约居民痛苦底精华：我收聚犹太、波兰、意大利底移民、黑人和黄帝子孙每一丝毛发、每一根血管里的悲伤,凝成两朵闪青的电火在胸膛里胸膛外同时荼毒。说起快乐来，法兰西赠与此邦的自由神铜像，此刻站在港口底晨曦里，还不抵我底胸襟开朗；那派克路和赫贞江畔的豪富千家做着百万条黄金的好梦，他们是赢得了黄金,输给我那出魂梦里的光华；此外所有那成万的电匠机师，塔尖上的铁工，隧道里的车手,洗涤全市汗臭的支那人，和蚂蚁一般繁的打字女工，（她们打字机震动底总量能轰坍纽约市任何那一座高楼，）――我可以想象他们眼见自己神工的创造矗立在天光下，磐石上，顷刻间欢腾的愉快。那密布的电流，那可以绕地的明线，可以通天的暗线，还有以太中箫鼓呀呀的电浪：它们高讴急唱中都带着几分我底含混的志望。但是――假如这无数千唱的歌喉方能诉出我的情欲和理想；什么才能申叙清楚我的大失望？哦！我不知道。悲哀尽管用绿火来煎，用赤火去熬，那站在人生烟火里冲锋夺阵的黑人，他们底衣衫尽管褴褛，肤色尽管焦黄；可是呵，他们红铜似的意志，沉潜里总涵着一脉可惊奇的悲壮。这清晨第一批南行的隧道列车便载着这许多不鸣号鼓、也不唱战歌的勇士。黑种的女子，黑种的男儿！五百年前你们大无畏的祖先们,背负着可以熔金的烈日，在烟瘴封锁的平荒上死死生生：――斑马，沙狼，食蚁兽，花鳞的蟒蛇，长喙的青鳄，犀牛，狮子，和茂林中呼天唤地的猿猩，是他们底侣伴；他们把战争当游戏，舞蹈作宗教；他们削一截乌木做命运神，洗剥一双头颅作馈礼;他们底少年男女在浓绿里裸着紫酱的精肌，和两朵丰腴的小鹿，舞一番炎阳，便缔结百年的爱好；――乌黑的朋友们！我问，你们祖先当年的啸嗷和自由，那里去了？你们底尊严是否被大英西班牙底奸商卖给了“上帝”，你们底宴席是否被盎格罗撒克逊大嘴炎炎的妄人们吞噬尽了？我不信，我不信。在你们凄凉沉默的眉宇间，深得好比森林里一对星光似的眸子中，雄健的肩头，魁梧的身上，我能窥见你们将来最后一天的全盘凯旋。你们底哀痛在美国史书里是几页血浸了的篇章：男子在树上受着群众底非刑直到死，女人遇惯了强暴不敢呻吟，异种底血液因此便跟着时日底推移，渐渐混淆。我指望再过五百年，他们纯白种底人口要莫可奈何的减少一半。朋友们，朋友们！你们此时烧煤火，凿沟梁，造路和充当仆役的众人，你们底后裔那时候追想起你们底辛劳天样高，和你们海样深的义愤，怎能不赞颂，怎能不祈祷！早晨牵曳着不掉的长尾一枝枝，在屋巅上懒懒地蛇行；地阴下东西二线的隧道车却同两队喷火的虬龙一般，当头是红灯两大盏，赶着节洞里的黑暗飞驰。快列车，慢列车――列车快，列车慢，一行开青花的电火沿着铁轨从城北画直线一条，（一路上钢轮底队伍大踏步，滚踏出一道贯耳的喧哗，）穿过泰姆士方和十四街，十四街;同时另一支欢呼的电火护卫着南来的车辆和车下响雷似的喧哗，喧哗，飞渡一座铁桥，向大中央进发。这两行人工驾御的弘雷，若说它们是现代人向自己证实权威的大话一篇，那繁骚的句读便是大站小站上急雨嘈嘈般的鼓噪。钢轮底队伍，黑铁底车辆！所有全身底躯干尽都是一副肩骨的轨道先生！你们任何时在黑影里，在桥梁上,想歌颂你们撼天的愤怒和牢骚，只须幽幽地召唤我一声，我即使在天东，在海北，在梦中，或是在黑土里给蚂蚁蟆姑争逐，也要差遣我底潜意识，或潜意识底那两瓣花纹的贝壳，赶到纽约城来应和一曲少年人底古调。连珠断线的红灯熄处，我发现了自己已经在人槽内填补一个不需要的缺空。车掌把机轮口轻轻一扭，车行的速力抽我的幻想，赛过早春天土里的沉冰抽引一棵小树底根芽。我想起海涛海浪海风中有一艘神勇凌天的轮楫，凌冒着黑夜，前向又前向；我想起一声霹雳射出紫箭十余根，刺透一对比肩的乌云狮子；我想起人类草创文明的才智，从地球结成一片硬壳后，到太阳化作一线烟之前，虽说是一时，总也打破了星河里亿兆沉沉年底岑寂。现实底影子褪去了颜色八分，第四量镀上一身金；我但见人生的剧本重重叠叠地在我眼前来往。青瞳黄发的姑娘，粉颈紫披肩的姑娘，这大汉八尺高。可惜了，徐娘，可惜了！张飞，你的尊胡睥睨着一车大姐：且不管她大姐，小姐，大奶，时候还差十三分。谁说今天是发薪天？这早报分明印的是星期五，有阵头，因为昨夜里约翰压得我满身酸快，可是不要紧，雇一只大船把全城底打字机，香烟，香烟，他说明晚上备得有一瓶上好的威士忌。阿姐说过的，我要是有病，可以打电话，如今那祸水已经不来了两次，威廉，星星火火的夜明天，昨儿早上那恶鬼，又是你在掌柜面前做鬼戏！母亲说是要从加州来，自己还得靠晚上走街去贴补，那来钱养你这孩子，可是再过两年，她眯着一只眼睛在笑。……大站到了，大站到了，全车的乘客好比风前的偃草。谁说圣书旧约里吓死圣人的大蝗灾，过路处绿野化作焦原，有站上的群众这般密！大站到了，大站到了。海水感应着月亮底银情，每天有两回守信的潮澜。但是这里是纽约城，是一片人海，――人海底潮头涨上四通八达的长街，纵使也按着节度每天早一番晚一番地来，可是同月亮不相干，太阳也只当作一个浮泛的标准：此间早晚两次的潮澜，乃是人众意志底神通在里边吸引！老少男女从南北东西汹涌来：小波卷进了大波，七彩花开的锦浪，那便是迎风招展的女人底裙衫。阳光泼满了长街第五条；清晨底云色此时已经消散得痕迹全无。二十以上卅下的健女和康男每一人都是裙履修齐，和衣冠好整洁，浴在阳光如流水的通衢中发亮，――远望街头，那一幅迷离的紫幕分明是万众杂沓的尘埃；临窗俯瞰时，好比有长帛悬挂在机头，新雕的梭子三千枚不绝地参差来往。这其间的女人！戴着花冠如燕翅的女人，绕着嫩腰如拂枝的女人！如狂醉的春花,如雨后抽芽的竹笋！蜜蜡，杏黄，晴天一碧的淡蓝，锈铁底殷红，炙人的大朱百合花衫打着百合褶：不尽的女子，不尽的丝衣。健康为她们眉眼间开光，健康在她们挺秀的长身当捷足的向导；健康的双肩主持着她们如花的行动；健康在她们圆浑的乳峰上说句话，能点破五千年来倡言禁欲者的巨诳……健康抱着她们底厚臀，在她们阴唇里开一朵摄人魂魄的鲜花。可是她们健康的脑白向外长，灰色的脑髓压在颅骨和脑白之间渐渐缩扁，――所以只除了打字和交媾之外，她们无非是许多天字一等的木偶。（原载《诗刊》一九三一年四月第二期）薰水两行冲洗着一尊石岛：时间底扈从呵，东江与赫贞！你们尽自载满了人事底沧桑去从容流泻去罢。红人，不知在多少年前，搂紧了不透风的神秘，春花似的开着来，又霜天的木叶一般，全然退去:他们当时成千的战士和姣娃，禽装羽馨地密集在林原间，（鹰羽底高冠，雕翎底大帽，）在捶捶震耳的擂鼓中，舞畅了报喜鸣丧和祭天的社舞，追猎野犊羚羊和新花小鹿的百兽姿，还有那药草老人承担天命的大典；如今是去了去了，不留下一瞥儿刀光，半蹄的马迹。伤今吊古的诗人们，这两行江水虽然送别了前人又迎迓后来者，你们尽可以不必如此去哀怜或嘲谓人众命脉底无常！我们人间的深远同河山底经久不相似：我们刹那间几注焦红的经历，（一坑沉痛，一阵没遮拦的狂喜，百十朵古今来才士哲人们磅礴星辰之妙想，）要胜过山中顽石底千年静默或海岬旁终古的喧哗不知多少倍。哦！灰青青的“既往”不过是“现在”底阴影，嫩青青的“未来”也无非是意识头上的蜗角虫须：我们若停止了每一刻“现在”底探讨与追求与塑造，不叫意识去对着周围烛照，――那莫说迟迟的江水不足向我们逞骄，就是造化底整个神灵也会顿时散失！我眼前是两座半钢绳织脉络，铁塔作胫踝肩膊的大桥，横跨着江水二支。我不知它们（赫贞桥只完成了一半）一体满弯着整只弓，半只弓，绷紧了黑影两条有半，凭临着那江中一片天色底回光，弦上好像都有一半支箭镰在倾听天边的消息，――呵，你们正待射放的是纽约市民对于人生的几箭综合的肯定，还是这万众人锋铠的疑问两三支？还竟许没有弓，没有矢，也无意义和象征，一切都是大雨一人底憧憬，在无中生有？桥梁们嘿嘿，造桥的机师工匠也不给我一句回答。全市一个人，一个人，一个人，都锁着眉在开辟自己的泉源，或匆匆挖掘着自身的墓穴，疑问的浪花在我的意识界沙滩上滚:------排又一排。（原载《诗刊》一九三一年十月第三期）海风来，海风来，清畅的咸风从口外拂过了镜波万顷连翩地迎进湾中来；这一览平阳的湾口，在晴天俯瞰下，浑如个企盼着情郎快来到，情郎方始来入抱的姑娘，欢愉习习抹上了睫际眼梢头，巧笑轻呼间隐现着安详，哎，安详无限。想当年哥伦布飘着他那艘画彩的楼船“圣母玛利亚”，西来探访印度，又何曾梦幻到在西印列岛之西，还自有大洲一双并峙在水中心，至于那北洲底东岸某处会有这样子一天：层楼生得比松菌还要密，那对他却更无入梦的机缘。圆天覆盖着白水，白水托起了圆天，自古来那个飓风底出处，恶浪底老家，从未有半角篷帆敢偷渡；但自经那番亡命的西航以后，继去连来的舟楫便按着几何式的进行程序，增加了又复增加：到如今，“欧罗巴”，“勃蓝盟”，……一个个浮海飘洋的城镇，穿渡爬梳，把海]山隅的人天财富，和役使那财富的主人自己，交相更换个不停，好比作信天翁逐浪争生地来往，司空恬不怪。哦，望着你这位虎踞龙蟠在大西洋两岸上的港中之王，近代崛兴的巴比伦，长安不夜，（种族和种族，你擦肘，我摩肩，人情相漩合，思想互萦涸，大动脉，大静脉，交流而沸溢，）我凝眸未定，斯待登岛后腾起了遐思一片，冉冉飞来，蓦然投入我襟怀。就在那波唇喽喋得旦暮无休的码头后背（我想啊），那斩齐的仓库，广厦几千楹，蚁聚了自此邦各地来的麦黍棉毛牲口木材和烟草，精钢、炼镣、白铝、苍铅和结块成液的燃料――总之是诸凡沃地里，丛林间，水泽中，和深山脊髓内的天赐的弘恩，――连同自荒村只三五人家到对面也不闻人语的烟囱，林下的那种种劳力与心机与熟技底经营擘划，都那么一包包，一篓篓,一袋袋，一箱箱,堆上了跄踉迈步的载重车，向人造的巨鲸腹壑间装卸。可是巨鲸啊（我又想），它们各自再一次入港出港时，那三声困顿或扬长的呼啸，每一次中途的风到任风颠，雾降发惶惶的警报，还有每一次拢岸时的息鳍停喘，全都满载了更丰饶的生底梦，梦底澜：那生离共死诀底伤悲，敌对与喜逐颜开的欢快，希望变荣枯,运命逢隆衰，亲人圆镜，浪子蓬飘，临终时那一息轻微的瞩咐和绞肠的惨怛，乃至乌云覆额而来，回乡时已皓首皑皑，觅得黄金归去也，……。这转换变更，这徙移荟萃，如此如此的频繁（我又想，我又想），怎么会不使这帝都像古代意琴海周遭的希腊诸邦之雄长，那明丽的雅典城，也披上昭示百世的灵光，正如她披着这晴光一样？（选自一九三五年十一月八日天津《大公报》副刊《文艺》第三十九期）",,
2,孙大雨,诀 绝,"天地竟然老朽得这么不堪！我怕世界就要吐出他最后一口气息。无怪老天要破旧，唉，白云收尽了向来的灿烂，太阳暗得像死尸的白眼一般，肥圆的山岭变幻得像一列焦瘤,没有了林木和林中啼绿的猿猴,也不再有山泉对着好鸟清谈。大风抱着几根石骨在摩,海潮披散了满头满背的白发，悄悄退到沙滩下独自叹息去了：就此结束了她千古的喧哗，就此也开始天地和万有的永劫。为的都是她向我道了一声诀绝！",,
2,徐志摩,一条金色的光痕,"得罪那，问声点看，我要来求见徐家格位太太，有点事体……认真则格位就是太太，真是老太婆哩，眼睛赤花连太太都勿认得哩！是欧，太太，今朝特为打乡下来欧，乌青青就出门；田里西北风度来野欧，是欧,太太，为点事体要来求求太太呀！太太，我拉燎上，东横头，有个老阿太，姓李，亲丁未……老早死完哩，伊拉格大官,――李三官起先到街上来做长年欧――早几年成了弱病，田末卖掉，病末始终勿曾好；格位李家阿太老年格运气真勿好，全靠场头上东帮帮，西讨讨吃一口白饭，每年只有一件绝薄欧棉袄靠过冬欧，上个月听得话李家阿大流火病发，前夜子西北风起，我野冻得瑟瑟叫抖，我心头想李家阿大勿晓得那介哩，昨日子我一早走到伊屋里，真是罪过！老阿太已经去哩，冷冰冰欧滚在稻草里,野勿晓得几时脱气欧，野味不人晓得！我野味不法子，只好去喊拢几个人来，有人话是饿煞欧，有人话是冻煞欧，我看一半是老病，西北风野作兴有点欧;为此我到街上来，善堂里格位老爷木里一具棺材我乘便来求求太太，做做好事，我晓得太太是顶善心欧，顶好有旧衣裳本格件把，我还想去买一刀锭箔；我自己屋里野是滑白欧，我只有五升米烧顿饭本两个帮忙欧吃，太太是勿是？……暧是欧！暧是欧！喔，太太认真好来，真体恤我拉穷人…格套衣裳正好，喔嗜，害太太还要难为洋钿……喔嘴，喔晴……我只得朝太太磕一个响头，代故世欧谢谢！喔啃，那末真真多谢，真欧，太太……",,
2,徐志摩,不再是我的乖乖,"一前天我是一个小孩，这海滩最是我的爱；早起的太阳赛如火炉，趁暖和我来做我的工夫:捡满一衣兜的贝壳，在这海砂上起造宫阙：哦，这浪头来得凶恶，冲了我得意的建筑我喊一声海，海！你是我小孩儿的乖乖！二昨天我是一个“情种”,到这海滩上来发疯；西天的晚霞慢慢的死,血红变成姜黄又变紫,一颗星在半空里窥伺,我匍匐在砂堆里画字,一个字，一个字，又一个字谁说不是我心爱的游戏？我喊一声海，海！不许你有一点儿更改！三今天！咳，为什么要有今天？不比从前，没了我的疯癫，再没有小孩时的新鲜，这回再不来这大海的边沿！头顶不见天光的方便，海上只闻沉沉的一片，暗潮侵蚀了砂字的痕迹，却冲不淡我悲惨的颜色――我喊一声海，海！你从此不再是我的乖乖！",,
2,徐志摩,为要寻一颗明星,"我骑着一匹拐腿的瞎马，向着黑夜里加鞭;――向着黑夜里加鞭，我跨着一匹拐腿的瞎马。我冲入这黑绵绵的昏夜，为要寻一颗明星；――为要寻一颗明星，我冲入这黑茫茫的荒野。累坏了，累坏了我胯下的牲口，那明星还不出现；――那明星还不出现，累坏了，累坏了马鞍上的身手。这回天上透出了水晶似的光明,荒野里倒着一只牲口，黑夜里倒着一具尸首。――这回天上透出了水晶似的光明!",,
2,徐志摩,云 游,"那天你翩翩的在空际云游，自在，轻盈，你本不想停留在天的那方或地的那角，你的愉快是无拦阻的逍遥，你更不经意在卑微的地面有一流涧水，虽则你的明艳在过路时点染了他的空灵，使他惊醒，将你的倩影抱紧。他抱紧的只是绵密的忧愁,因为美不能在风光中静止；他要，你已飞渡万重的山头,去更阔大的湖海投射影子！他在为你消瘦，那一流涧水,在无能的盼望，盼望你飞回!",,
2,徐志摩,他怕他说出口,"（朋友，我懂得那一条骨鲤，难受不是？――难为你的咽喉；）“看那草瓣上蹲着一只蚱蠕，那松林里的风声像是箜篌（朋友，我明白，你的眼水里闪动着你真情的泪晶；）“看，那一只蝴蝶连翩的飞；你试闻闻这紫兰花馨！”（朋友，你的心在怦怦的动；我的也不一定是安宁；）“看,那一双雌雄的双虹！在云天里卖弄着娉婷；”（这不是玩，还是不缈诘暮茫我顶明白你灵魂里的秘密：）“那是句致命的话，你得想到，回头你再来追悔那又何必！”（我不愿你进火焰里去遭罪，就我――就我也不情愿受苦！）“你看那双虹已经完全破碎；花草里不见了蝴蝶儿飞舞。”（耐着！美不过这半绽的花蕾；何必再添深这颊上的薄晕？）“回去吧，天色已是怕人的昏黑，――明儿再来看鱼肚色的朝云！”",,
2,徐志摩,偶然,我是天空里的一片云，偶尔投影在你的波心――你不必讶异，更无须欢喜――在转瞬间消灭了踪影。你我相逢在黑夜的海上，你有你的，我有我的，方向；你记得也好，最好你忘掉在这交会时互放的光亮！,,
2,徐志摩,再别康桥,"轻轻的我走了，正如我轻轻的来；我轻轻的招手，作别西天的云彩。那河畔的金柳，是夕阳中的新娘；波光里的艳影，在我的心头荡漾。软泥生的青若，油油的在水底招摇；在康桥的柔波里，我甘做一条水草！那榆荫下的一潭，不是清泉，是天上虹;揉碎在浮藻间，沉淀着彩虹似的梦。寻梦？撑一支长篙,向青草更青处漫溯；满载一船星辉，在星辉斑斓里放歌。但我不能放歌，悄悄是别离的笙箫；夏虫也为我沉默，沉默是今晚的康桥！悄悄的我走了，正如我悄悄的来；我挥一挥衣袖，不带走一片云彩。",,
2,徐志摩,呻 吟语,我亦愿意赞美这神奇的宇宙，我亦愿意忘却了人间有忧愁，像一只没挂累的梅花雀，清朝上歌唱，黄昏时跳跃;――假如她清风似的常在我的左右！我亦想望我的诗句清水似的流，我亦想望我的心池鱼似的悠悠；但如今膏火是我的心，再休问我闲暇的诗情？――上帝！你一生不还她生命与自由！,,
2,徐志摩,哀曼殊斐儿,"我昨夜梦入幽谷，听子规在百合丛中泣血，我昨夜梦登高峰，见一颗光明泪自天堕落。古罗马的郊外有座墓园，静偃着百年前客荡的诗骸；百年后海岱士黑辇的车轮，又喧响在芳丹卜罗的青林边。说宇宙是无情的机械，为甚明灯似的理想闪耀在前？说造化是真美善之表现，为甚五彩虹不常住天边？我与你虽仅一度相见―但那二十分不死的时间！谁能信你那仙姿灵态，竟已朝雾似的永别人间？非也！生命只是个实体的幻梦：美丽的灵魂，永承上帝的爱宠；三十年小住，只似昙花之偶现，泪花里我想见你笑归仙宫。你记否伦敦约言，曼殊斐儿！今夏再见于琴妮湖之边；琴妮湖永抱着白朗矶的雪影，此日我怅望云天，泪下点点！我当年初临生命的消息，梦也似的骤感恋爱之庄严；生命的觉悟是爱之成年，我今又因死而感生与恋之涯沿!因情是掼损不破的纯晶，爱是实现生命之惟一途径：死是座伟秘的洪炉，此中凝炼万象所从来之神明。我哀思焉能电花似的飞骋,感动你在天日遥远的灵魂？我洒泪向风也遥送，问何时能戡破生死之门？",,
2,徐志摩,多谢天  我的心又一度的跳荡,"多谢天！我的心又一度的跳荡，这天蓝与海青与明洁的阳光驱净了梅雨时期无欢的踪迹，在空灵与自由中忘却了迷渭?――迷惘迷惘，也不知来自何处，囚禁着我心灵的自然的流露，可怖的梦魇，黑夜无边的惨酷，苏醒的盼切，只增剧灵魂的麻木！曾经有多少的白昼，黄昏，清晨，嘲讽我这蚕茧似不生产的生存？也不知有几遭的明月，星群，晴霞,山岭的高亢与流水的光华……辜负！辜负自然界叫唤的殷勤，惊不醒这沉醉的昏迷与顽冥！如今，多谢这无名的博大的光辉，在艳色的青波与绿岛间萦回，更有那渔船与航影，亭亭的粘附在天边，唤起辽远的梦境与梦趣：我不由的惊悚我不由的感愧（有时微笑的妩媚是启悟的棒槌！）是何来倏忽的神明，为我解脱忧愁，新竹似的豁裂了外篝，愁露内里的青篁，又为我洗净障眼的盲翳，重见宇宙的欢欣。这或许是我生命重新的机兆；大自然的精神！容纳我的祈祷，容许我的不踌躇的注视，容许我的热情的献致，容许我保持这显示的神奇，这现在与此地，这不可比拟的一切间隔的毁灭！我更不问我的希望，我的惆怅，未来与过去只是渺茫的幻想，更不向人间访问幸福的进门，只求每时分给我不死的印痕，-变一颗埃尘，一颗无形的埃尘,追随着造化的年轮，进行，进行",,
2,徐志摩,大 帅,――战歌之一（见日报，前敌战士，随死随掩，间有未死者，即被活埋。）“大帅有命令：以后打死了的尸体再不用往回挪（叫人看了挫气，）就在前边儿挖一个大坑，拿瘪了的弟兄给往里掷，掷满了给平上土，给它一个大糊涂，也不用给做记认，管他是姓贾姓曾！也好，省得他们家里人见了伤心；娘抱着个烂了的头，弟弟提溜着一只手，新娶的媳妇到手个脓包的腰身！”“我说这坑死人也不是没有味儿，有那西晒的太阳做我们的伴儿，瞧我这一抄，抄住了老丙，他大前天还跟我吃烙饼，叫了壶大白干，咱们俩随便谈，你知道他那神气，一只眼老是这挤；谁想他来不到三天就做了炮灰，老丙他打仗倒是勇，你瞧他身上的窟窿！――去你的，老丙，咱们来就是当死胚！”“天快黑了，怎么好，还有这一大堆？听炮声，这半天又该是我们的毁！麻利点儿，我说你瞧，三哥，那黑剌剌的可不又是一个？嘿，三哥，有没有死的，还开着眼流着泪哩！我说三哥这怎么来，总不能拿人活着埋！”――“吁，老五，别言语，听大帅的话没有错：见个儿就给铲，见个儿就给埋，躲开，瞧我的；欧，去你的，谁跟你嗦！”,,
